Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [Parasite Line],Compound 1 Name,Compound 1 InChIKey,Compound 1 PubChem CID,Compound 1 Concentration (uM),Compound 1 Mechanism of Action (MoA),Compound 2 Name,Compound 2 InChIKey,Compound 2 PubChem CID,Compound 2 Concentration (uM),Compound 2 Mechanism of Action (MoA),Control Type,Channels,Comment [Image File Path]
190206,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190206_asexual_withGFP/NDExp_WellB02_Point0000_Seq0000.nd2
190904,E6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123791,XKNNIAFPEXKPSJ-UHFFFAOYSA-N,2810089,9.699999809,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE06_Point0000_Seq1376.nd2
190904,E11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123791,XKNNIAFPEXKPSJ-UHFFFAOYSA-N,2810089,9.699999809,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE11_Point0000_Seq1536.nd2
190904,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123792,HUTCSBYDLJZROS-UHFFFAOYSA-N,2809416,0.200000003,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE07_Point0000_Seq1408.nd2
190904,F8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123792,HUTCSBYDLJZROS-UHFFFAOYSA-N,2809416,0.200000003,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF08_Point0000_Seq1664.nd2
190904,G6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123792,HUTCSBYDLJZROS-UHFFFAOYSA-N,2809416,0.200000003,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG06_Point0000_Seq2016.nd2
190904,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123792,HUTCSBYDLJZROS-UHFFFAOYSA-N,2809416,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD02_Point0000_Seq1216.nd2
190904,E3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123792,HUTCSBYDLJZROS-UHFFFAOYSA-N,2809416,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE03_Point0000_Seq1280.nd2
190904,E8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-123792,HUTCSBYDLJZROS-UHFFFAOYSA-N,2809416,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE08_Point0000_Seq1440.nd2
190904,B9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125287,DGVWBPFNDGANNQ-UHFFFAOYSA-N,22549488,1.700000048,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB09_Point0000_Seq0352.nd2
190904,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125287,DGVWBPFNDGANNQ-UHFFFAOYSA-N,22549488,1.700000048,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC02_Point0000_Seq0608.nd2
190904,C4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125287,DGVWBPFNDGANNQ-UHFFFAOYSA-N,22549488,1.700000048,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC04_Point0000_Seq0672.nd2
190904,B8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125287,DGVWBPFNDGANNQ-UHFFFAOYSA-N,22549488,17,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellB08_Point0000_Seq0384.nd2
190904,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125287,DGVWBPFNDGANNQ-UHFFFAOYSA-N,22549488,17,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF07_Point0000_Seq1696.nd2
190904,G10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125287,DGVWBPFNDGANNQ-UHFFFAOYSA-N,22549488,17,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellG10_Point0000_Seq2144.nd2
190904,D8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,0.050000001,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellD08_Point0000_Seq1024.nd2
190904,F4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,0.050000001,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF04_Point0000_Seq1792.nd2
190904,F6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,0.050000001,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellF06_Point0000_Seq1728.nd2
190904,C8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,0.5,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC08_Point0000_Seq0800.nd2
190904,E5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,0.5,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE05_Point0000_Seq1344.nd2
190904,E9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,0.5,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellE09_Point0000_Seq1472.nd2
190904,A8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellA08_Point0000_Seq0192.nd2
190904,A9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellA09_Point0000_Seq0224.nd2
190904,A10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,TCMDC-125289,KBIOUBJYMKLPTE-UHFFFAOYSA-N,22549210,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellA10_Point0000_Seq0256.nd2
190211,C9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00375,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.1594,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellC09_Point0000_Seq0384.nd2
190211,F9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00375,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.1594,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellF09_Point0000_Seq1504.nd2
190220,C9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00375,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.1594,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellC09_Point0000_Seq0640.nd2
190220,F9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00375,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.1594,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellF09_Point0000_Seq1440.nd2
190227,C9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00375,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.1594,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellC09_Point0000_Seq0640.nd2
190227,F9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,0.00375,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,0.1594,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellF09_Point0000_Seq1440.nd2
190211,C11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,1,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,2,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellC11_Point0000_Seq0320.nd2
190211,F11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,1,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,2,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellF11_Point0000_Seq1568.nd2
190220,C11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,1,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,2,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellC11_Point0000_Seq0704.nd2
190220,F11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,1,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,2,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellF11_Point0000_Seq1376.nd2
190227,C11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,1,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,2,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellC11_Point0000_Seq0704.nd2
190227,F11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,Atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,74989,1,mitochondrial inhibitor,Proguanil hydrochloride,SSOLNOMRVKKSON-UHFFFAOYSA-N,6178111,2,mitochondrial inhibitor,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellF11_Point0000_Seq1376.nd2
190211,C4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellC04_Point0000_Seq0544.nd2
190211,E9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellE09_Point0000_Seq1024.nd2
190220,C4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellC04_Point0000_Seq0480.nd2
190220,E9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellE09_Point0000_Seq1280.nd2
190227,C4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellC04_Point0000_Seq0480.nd2
190227,E9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,0.02,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellE09_Point0000_Seq1280.nd2
190211,C6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellC06_Point0000_Seq0480.nd2
190211,E11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190211_asexual_withGFP/NDExp_WellE11_Point0000_Seq0960.nd2
190220,C6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellC06_Point0000_Seq0544.nd2
190220,E11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190220_asexual_withGFP/NDExp_WellE11_Point0000_Seq1344.nd2
190227,C6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellC06_Point0000_Seq0544.nd2
190227,E11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,KAE609,CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,2,PfATP4ase inhibitor,,,,,,,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190227_asexual_withGFP/NDExp_WellE11_Point0000_Seq1344.nd2
